ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,101.58,9.89,99.32,25.32,24.82,6.62,37.67,181.71
Small Forehead,1.0,96.86,10.92,99.52,31.43,29.24,15.77,96.52,269.28
Cheeks and Nose,2.0,101.73,14.32,99.31,17.25,20.88,0.0,23.52,123.6
Left Cheek,3.0,100.99,9.74,99.35,19.78,21.57,2.78,53.15,102.82
Right Cheek,4.0,101.28,12.55,99.41,15.57,17.72,1.28,67.31,81.36
Crop Face,5.0,101.58,9.74,99.39,20.6,19.57,1.19,66.18,100.34
Averaged,,100.67,11.19,99.38,21.66,22.3,4.61,57.39,143.19
