ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,88.11,13.8,99.16,14.12,21.63,0.0,38.97,76.62
Small Forehead,1.0,88.11,13.67,99.36,14.48,17.44,0.0,25.71,78.62
Cheeks and Nose,2.0,88.36,13.29,99.24,21.32,21.8,1.19,27.99,73.87
Left Cheek,3.0,88.11,13.93,99.32,21.09,21.14,0.0,34.93,52.27
Right Cheek,4.0,88.24,17.6,99.23,14.22,19.01,0.0,37.05,182.42
Crop Face,5.0,88.11,12.91,99.2,13.4,16.08,0.0,32.84,63.82
Averaged,,88.17,14.2,99.25,16.44,19.52,0.2,32.92,87.94
