ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,67.49,11.57,98.94,46.91,50.44,16.98,507.51,837.3
Small Forehead,1.0,67.75,9.79,99.09,69.93,61.38,36.9,387.59,772.05
Cheeks and Nose,2.0,68.26,9.79,98.92,43.02,57.39,15.23,404.46,1155.34
Left Cheek,3.0,68.13,13.22,99.03,48.19,50.8,22.32,334.2,704.88
Right Cheek,4.0,67.62,12.08,99.14,50.35,74.08,27.93,797.0,1226.05
Crop Face,5.0,67.75,10.81,99.0,52.47,58.22,30.39,783.17,1044.75
Averaged,,67.83,11.21,99.02,51.81,58.72,24.96,535.66,956.73
