ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,95.33,12.75,99.25,26.18,20.16,5.81,43.3,108.31
Small Forehead,1.0,95.63,11.72,99.45,42.13,34.6,12.32,80.2,290.03
Cheeks and Nose,2.0,95.33,14.83,99.27,18.18,14.72,2.78,22.86,92.98
Left Cheek,3.0,95.03,13.64,99.42,18.64,21.85,0.0,74.67,298.97
Right Cheek,4.0,95.04,13.5,99.5,27.21,19.07,8.58,36.06,38.8
Crop Face,5.0,95.33,13.35,99.32,27.92,18.65,8.59,30.26,65.24
Averaged,,95.28,13.3,99.37,26.71,21.51,6.35,47.89,149.05
