ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,80.65,11.01,99.32,35.57,38.73,18.98,140.83,497.63
Small Forehead,1.0,85.97,12.79,99.4,37.49,44.07,23.56,224.14,902.11
Cheeks and Nose,2.0,84.7,12.28,99.43,74.37,59.14,15.67,2054.76,1872.17
Left Cheek,3.0,82.55,16.08,99.49,55.06,53.84,36.77,239.48,556.68
Right Cheek,4.0,80.65,12.28,99.59,42.3,47.84,26.06,181.67,770.43
Crop Face,5.0,84.19,10.38,99.36,32.33,36.26,6.62,236.18,437.67
Averaged,,83.12,12.47,99.43,46.19,46.65,21.28,512.84,839.45
