ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,67.19,12.27,99.3,51.79,64.12,26.81,623.01,1327.25
Small Forehead,1.0,71.87,15.18,99.36,67.09,62.5,48.75,457.11,868.58
Cheeks and Nose,2.0,66.69,14.3,99.28,51.33,45.51,39.74,236.5,1076.15
Left Cheek,3.0,66.81,16.45,98.97,44.37,49.26,24.44,338.93,1507.44
Right Cheek,4.0,66.31,12.27,99.35,63.82,64.13,43.73,940.8,2109.42
Crop Face,5.0,66.43,13.03,99.3,47.56,55.74,28.97,579.96,1244.32
Averaged,,67.55,13.92,99.26,54.33,56.88,35.41,529.38,1355.53
