ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,85.06,10.49,99.18,26.25,29.87,9.7,64.73,359.77
Small Forehead,1.0,85.65,9.9,99.37,30.49,35.76,10.91,84.77,498.82
Cheeks and Nose,2.0,85.35,14.03,99.16,26.23,22.34,8.18,71.32,155.96
Left Cheek,3.0,85.06,11.67,99.29,24.4,23.34,4.85,110.22,307.66
Right Cheek,4.0,85.35,11.67,99.36,28.05,26.79,5.0,125.52,215.65
Crop Face,5.0,85.2,11.67,99.13,27.12,22.17,9.39,62.85,140.16
Averaged,,85.28,11.57,99.25,27.09,26.71,8.01,86.57,279.67
