ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,66.02,11.82,99.41,37.47,46.55,10.79,399.54,1520.0
Small Forehead,1.0,68.83,15.36,99.47,57.14,59.3,34.92,479.13,1241.01
Cheeks and Nose,2.0,68.24,14.18,99.31,50.52,45.79,41.85,319.13,536.97
Left Cheek,3.0,71.63,11.82,99.28,64.12,56.86,44.12,657.24,1117.4
Right Cheek,4.0,68.09,15.21,99.19,43.79,47.59,24.63,349.17,1115.19
Crop Face,5.0,68.24,12.26,99.32,33.22,39.66,14.44,155.38,615.11
Averaged,,68.51,13.44,99.33,47.71,49.29,28.46,393.27,1024.28
