ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,85.49,11.66,99.24,29.68,25.62,8.76,99.96,140.48
Small Forehead,1.0,85.49,12.1,99.33,30.52,35.12,11.92,219.92,940.86
Cheeks and Nose,2.0,87.7,13.73,99.12,42.77,45.74,12.12,852.46,442.52
Left Cheek,3.0,85.49,13.58,99.1,26.15,32.65,11.24,273.46,611.55
Right Cheek,4.0,87.41,17.57,99.22,48.19,42.33,17.22,239.96,1124.78
Crop Face,5.0,84.75,11.51,99.21,17.31,29.74,1.28,155.73,252.41
Averaged,,86.06,13.36,99.2,32.44,35.2,10.42,306.92,585.43
