ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,89.48,14.62,99.07,16.92,22.98,3.03,65.14,165.05
Small Forehead,1.0,89.48,14.33,99.26,29.72,36.2,13.57,196.93,551.12
Cheeks and Nose,2.0,89.63,10.49,99.01,15.16,16.6,0.0,35.15,73.32
Left Cheek,3.0,89.49,13.14,99.15,22.14,26.86,1.39,75.75,182.6
Right Cheek,4.0,89.33,15.95,99.28,19.07,21.52,1.52,64.71,149.18
Crop Face,5.0,89.63,10.49,99.01,19.53,22.35,0.0,27.52,124.16
Averaged,,89.51,13.17,99.13,20.42,24.42,3.25,77.53,207.57
