ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,95.97,12.97,99.37,28.22,27.08,9.68,83.44,261.27
Small Forehead,1.0,87.71,15.26,99.48,38.03,54.36,24.51,452.06,815.16
Cheeks and Nose,2.0,96.23,12.97,99.24,25.36,21.29,6.99,60.04,207.46
Left Cheek,3.0,96.1,13.48,98.97,50.7,43.18,31.67,333.73,725.64
Right Cheek,4.0,94.32,12.59,99.16,32.73,33.3,13.74,75.35,380.63
Crop Face,5.0,96.1,11.57,99.26,19.88,18.81,2.6,78.15,139.96
Averaged,,94.4,13.14,99.25,32.49,33.0,14.86,180.46,421.69
