ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,80.03,15.5,99.11,26.13,29.96,13.33,130.49,453.43
Small Forehead,1.0,80.33,13.14,98.92,24.69,34.95,5.56,109.74,367.35
Cheeks and Nose,2.0,79.88,16.1,99.08,29.02,36.09,11.88,185.12,529.08
Left Cheek,3.0,79.58,15.95,99.19,34.82,35.67,19.07,132.8,323.1
Right Cheek,4.0,79.29,18.6,99.02,39.93,39.72,25.3,197.56,602.12
Crop Face,5.0,80.03,19.78,99.1,20.24,28.2,6.73,53.12,404.21
Averaged,,79.86,16.51,99.07,29.14,34.1,13.65,134.8,446.55
