ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,65.39,9.79,99.0,87.03,87.13,37.68,3168.85,3183.96
Small Forehead,1.0,67.01,11.86,98.95,71.77,60.46,24.87,582.71,1031.46
Cheeks and Nose,2.0,65.53,12.01,99.12,49.33,49.1,30.79,272.29,776.9
Left Cheek,3.0,65.68,13.35,99.07,60.01,65.2,35.14,260.32,1576.21
Right Cheek,4.0,65.24,14.09,99.14,50.34,66.02,27.77,885.11,2491.41
Crop Face,5.0,65.39,14.24,98.9,50.4,49.22,30.09,273.22,869.37
Averaged,,65.71,12.56,99.03,61.48,62.86,31.06,907.08,1654.88
