ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,85.96,12.11,99.12,15.71,16.27,0.0,39.58,86.9
Small Forehead,1.0,86.11,11.96,99.17,24.16,24.0,7.58,42.02,285.77
Cheeks and Nose,2.0,85.96,12.41,99.17,19.96,17.88,4.17,45.19,97.9
Left Cheek,3.0,85.81,12.11,99.2,23.14,24.02,1.39,39.91,230.28
Right Cheek,4.0,86.11,11.82,99.39,22.24,24.96,4.17,80.87,217.05
Crop Face,5.0,85.81,12.26,99.14,19.68,17.94,4.17,26.67,166.87
Averaged,,85.96,12.11,99.2,20.82,20.84,3.58,45.71,180.8
