ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,71.89,15.32,99.41,41.95,43.34,24.19,180.55,509.26
Small Forehead,1.0,71.51,13.55,99.48,43.66,47.89,25.55,296.46,720.03
Cheeks and Nose,2.0,72.01,14.68,99.34,38.98,42.18,16.99,352.02,523.58
Left Cheek,3.0,71.51,14.3,99.54,32.28,36.42,10.32,78.59,393.56
Right Cheek,4.0,72.27,13.29,99.43,31.32,43.0,18.29,266.62,1002.95
Crop Face,5.0,71.76,14.93,99.43,38.82,36.8,24.48,173.36,434.05
Averaged,,71.82,14.34,99.44,37.84,41.6,19.97,224.6,597.24
