ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,79.13,13.67,99.42,48.08,54.92,25.13,925.84,1553.81
Small Forehead,1.0,82.16,11.9,99.46,42.36,45.4,17.01,262.77,870.94
Cheeks and Nose,2.0,90.77,14.56,99.38,25.45,59.1,15.93,511.02,1651.33
Left Cheek,3.0,61.53,16.58,99.51,61.31,77.64,28.61,744.19,1535.68
Right Cheek,4.0,95.46,13.8,99.36,34.03,52.84,15.35,613.69,1334.19
Crop Face,5.0,87.1,11.27,99.42,40.91,56.11,23.97,563.41,2059.28
Averaged,,82.69,13.63,99.42,42.02,57.67,21.0,603.49,1500.87
