ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,84.47,12.11,99.24,48.29,52.52,32.95,242.03,992.33
Small Forehead,1.0,76.93,9.75,99.4,60.91,59.58,32.17,316.38,1167.34
Cheeks and Nose,2.0,82.99,12.4,99.33,68.58,60.05,30.35,983.24,868.13
Left Cheek,3.0,87.71,15.95,99.44,63.45,57.83,31.11,587.82,693.61
Right Cheek,4.0,69.7,10.64,99.5,47.12,57.52,30.6,315.34,1565.48
Crop Face,5.0,73.09,12.41,99.32,48.98,56.77,34.09,444.21,729.37
Averaged,,79.15,12.21,99.37,56.22,57.38,31.88,481.5,1002.71
