ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,87.4,17.42,99.08,23.55,22.66,0.0,64.04,134.22
Small Forehead,1.0,87.7,16.54,99.24,20.32,28.02,0.0,102.66,164.57
Cheeks and Nose,2.0,87.55,15.8,99.0,23.09,20.23,1.39,59.12,150.62
Left Cheek,3.0,87.7,19.19,99.14,16.97,20.76,0.0,78.42,137.48
Right Cheek,4.0,88.14,16.39,98.98,24.22,23.9,4.54,88.8,175.37
Crop Face,5.0,87.55,19.64,99.0,20.79,21.48,4.72,53.45,75.28
Averaged,,87.67,17.5,99.07,21.49,22.84,1.77,74.42,139.59
