ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,88.45,15.95,98.96,27.64,24.0,5.56,107.7,140.53
Small Forehead,1.0,89.04,15.21,99.07,31.85,27.64,12.5,78.92,320.88
Cheeks and Nose,2.0,88.45,15.06,98.9,23.02,30.27,7.2,126.51,176.02
Left Cheek,3.0,88.16,13.59,99.04,17.39,23.08,2.78,92.72,211.47
Right Cheek,4.0,99.08,18.16,98.98,25.29,28.94,13.21,101.7,259.3
Crop Face,5.0,88.45,13.29,98.76,28.42,31.11,5.81,96.16,206.8
Averaged,,90.27,15.21,98.95,25.6,27.51,7.84,100.62,219.17
