ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,64.92,15.82,98.58,63.07,66.81,29.04,721.0,2396.52
Small Forehead,1.0,68.08,15.82,97.9,68.32,63.4,40.13,818.74,1555.75
Cheeks and Nose,2.0,60.49,14.04,99.05,61.97,66.21,47.3,639.17,1794.07
Left Cheek,3.0,60.11,12.4,99.12,50.22,62.62,33.93,835.98,1288.54
Right Cheek,4.0,60.24,15.06,99.02,59.23,62.59,43.73,564.2,1932.24
Crop Face,5.0,60.11,13.54,98.76,45.7,49.63,27.38,262.05,944.59
Averaged,,62.33,14.45,98.74,58.08,61.88,36.92,640.19,1651.95
