ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,85.43,13.55,98.96,60.07,54.35,26.04,482.33,1017.96
Small Forehead,1.0,79.36,13.8,99.36,41.17,44.5,23.52,168.58,812.47
Cheeks and Nose,2.0,80.37,10.38,99.21,35.9,36.45,14.33,117.59,354.61
Left Cheek,3.0,84.93,14.05,99.24,35.93,35.02,15.52,197.2,376.91
Right Cheek,4.0,81.26,17.34,99.44,29.84,37.68,8.18,146.63,426.1
Crop Face,5.0,80.75,12.15,99.14,32.72,27.22,13.64,123.3,221.67
Averaged,,82.02,13.55,99.22,39.27,39.2,16.87,205.94,534.95
