ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,68.73,10.76,99.37,42.54,38.56,20.95,182.03,656.78
Small Forehead,1.0,71.26,12.15,99.44,42.05,52.99,28.5,399.08,1154.54
Cheeks and Nose,2.0,69.1,14.43,99.11,52.82,45.92,29.58,486.11,840.91
Left Cheek,3.0,68.22,14.18,98.94,62.94,66.34,25.15,1242.62,2548.8
Right Cheek,4.0,69.11,16.58,99.14,51.16,53.57,37.53,361.28,997.34
Crop Face,5.0,69.1,15.57,99.24,32.03,33.94,15.71,179.02,384.24
Averaged,,69.25,13.94,99.21,47.26,48.55,26.24,475.02,1097.1
