ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,74.93,13.29,99.06,39.4,43.54,20.63,111.5,451.0
Small Forehead,1.0,79.1,12.91,99.19,41.14,43.12,22.16,186.59,420.81
Cheeks and Nose,2.0,74.93,14.43,99.12,29.37,29.27,11.46,123.11,333.86
Left Cheek,3.0,74.42,12.28,99.17,54.3,53.46,21.83,741.23,894.81
Right Cheek,4.0,73.92,14.68,99.11,33.98,48.4,13.42,174.31,786.79
Crop Face,5.0,74.8,15.57,99.03,25.6,29.6,5.45,157.26,322.52
Averaged,,75.35,13.86,99.11,37.3,41.23,15.82,249.0,534.96
