ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,92.26,16.84,99.32,19.3,19.44,2.38,54.95,100.74
Small Forehead,1.0,92.65,13.92,99.22,40.68,42.34,21.46,162.96,371.5
Cheeks and Nose,2.0,92.9,16.33,99.29,10.21,11.33,0.0,9.06,89.95
Left Cheek,3.0,92.9,14.18,99.18,42.98,36.23,8.33,158.34,264.02
Right Cheek,4.0,92.52,15.69,99.28,23.43,22.31,2.38,38.39,153.23
Crop Face,5.0,92.39,13.8,99.32,17.7,13.74,0.0,9.26,66.5
Averaged,,92.6,15.13,99.27,25.72,24.23,5.76,72.16,174.32
