ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,68.2,11.71,99.22,44.6,46.28,28.89,341.0,1510.56
Small Forehead,1.0,68.5,11.86,99.16,85.5,78.7,52.29,1562.62,1847.1
Cheeks and Nose,2.0,68.35,10.38,99.29,36.71,48.63,21.85,265.18,577.83
Left Cheek,3.0,68.35,13.79,99.26,31.89,36.15,16.39,155.2,779.36
Right Cheek,4.0,68.35,12.9,99.31,34.98,46.77,20.37,140.44,498.25
Crop Face,5.0,68.35,12.75,99.31,37.06,45.46,20.18,280.62,437.01
Averaged,,68.35,12.23,99.26,45.12,50.33,26.66,457.51,941.68
