ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,81.27,15.7,99.32,36.8,50.71,16.7,286.95,839.58
Small Forehead,1.0,84.19,16.21,99.39,54.98,48.11,27.11,365.86,715.62
Cheeks and Nose,2.0,77.86,14.05,99.37,34.02,36.47,20.52,196.81,401.81
Left Cheek,3.0,82.67,19.12,99.57,35.32,48.01,16.91,200.61,797.57
Right Cheek,4.0,82.67,14.56,99.52,50.78,53.03,23.27,139.25,703.35
Crop Face,5.0,77.1,14.56,99.29,33.92,39.18,19.91,228.3,392.85
Averaged,,80.96,15.7,99.41,40.97,45.92,20.74,236.3,641.8
