ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,70.42,13.5,99.11,40.49,41.82,20.0,593.35,745.92
Small Forehead,1.0,70.28,13.05,99.12,26.17,36.52,8.7,318.18,645.78
Cheeks and Nose,2.0,70.42,11.12,99.21,30.14,29.45,15.74,112.02,332.96
Left Cheek,3.0,70.42,12.01,99.18,41.88,34.77,24.63,287.56,427.32
Right Cheek,4.0,70.42,11.72,99.3,39.75,33.94,22.41,154.28,438.49
Crop Face,5.0,70.42,11.42,99.16,32.62,32.64,14.07,83.16,439.81
Averaged,,70.4,12.14,99.18,35.18,34.86,17.59,258.09,505.05
