ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,94.03,15.88,99.39,41.29,45.89,15.76,272.1,729.46
Small Forehead,1.0,94.03,17.03,99.45,38.72,41.83,18.41,258.52,741.46
Cheeks and Nose,2.0,86.4,12.7,99.4,72.13,67.43,29.83,986.27,1263.76
Left Cheek,3.0,89.71,12.83,99.41,55.18,58.83,21.18,402.56,1298.89
Right Cheek,4.0,82.47,14.1,99.43,51.08,44.07,29.65,161.98,618.64
Crop Face,5.0,80.18,13.72,99.5,57.26,57.8,25.45,722.39,908.21
Averaged,,87.8,14.38,99.43,52.61,52.64,23.38,467.3,926.74
