ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,96.83,10.76,99.12,25.09,21.92,4.76,40.25,87.14
Small Forehead,1.0,97.21,10.38,99.17,39.16,33.53,11.74,223.93,281.06
Cheeks and Nose,2.0,96.96,12.79,99.21,24.94,21.42,7.36,57.34,192.61
Left Cheek,3.0,97.97,14.3,99.13,27.38,31.26,9.34,207.36,331.68
Right Cheek,4.0,96.45,12.15,99.11,31.25,26.87,8.97,37.21,241.7
Crop Face,5.0,97.21,11.9,99.21,24.44,22.24,5.86,36.44,160.98
Averaged,,97.1,12.05,99.16,28.71,26.21,8.01,100.42,215.86
