ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,65.16,13.41,98.98,52.32,47.94,29.96,242.88,750.16
Small Forehead,1.0,65.17,11.51,99.08,48.19,53.1,30.48,397.78,1886.52
Cheeks and Nose,2.0,65.04,15.06,98.85,52.2,38.76,31.94,281.63,686.76
Left Cheek,3.0,64.91,13.66,98.94,48.03,43.79,34.72,575.9,996.78
Right Cheek,4.0,64.66,11.39,99.01,36.15,56.0,12.5,428.56,1580.12
Crop Face,5.0,64.91,13.41,98.91,39.54,39.14,21.63,181.52,321.71
Averaged,,64.97,13.07,98.96,46.07,46.45,26.87,351.38,1037.01
