ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,99.67,13.15,98.84,29.45,36.27,13.92,45.86,430.78
Small Forehead,1.0,87.42,12.11,99.03,47.33,40.84,22.77,315.8,419.49
Cheeks and Nose,2.0,99.82,10.34,99.02,27.75,22.8,8.98,57.46,106.9
Left Cheek,3.0,99.67,13.0,99.16,24.9,27.83,6.41,99.65,326.34
Right Cheek,4.0,100.12,10.19,99.09,25.09,23.52,3.95,38.06,319.54
Crop Face,5.0,100.12,10.78,99.0,23.74,22.97,4.17,40.05,166.68
Averaged,,97.8,11.6,99.02,29.71,29.04,10.03,99.48,294.96
