ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,75.87,14.49,98.84,28.45,28.09,12.47,109.73,339.25
Small Forehead,1.0,75.99,14.36,98.8,39.94,42.04,23.0,215.92,980.47
Cheeks and Nose,2.0,76.12,13.47,99.06,45.74,35.56,18.94,230.14,351.95
Left Cheek,3.0,75.99,13.6,99.35,38.29,34.58,14.76,145.56,210.99
Right Cheek,4.0,76.38,11.7,99.31,60.88,51.75,26.37,691.97,890.96
Crop Face,5.0,76.25,13.09,99.04,34.2,29.21,17.06,154.13,211.06
Averaged,,76.1,13.45,99.07,41.25,36.87,18.77,257.91,497.45
