ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,85.19,16.98,99.26,50.58,48.48,21.78,140.84,887.85
Small Forehead,1.0,83.27,17.12,99.31,57.46,64.74,19.94,682.6,1388.88
Cheeks and Nose,2.0,79.28,16.83,99.24,28.6,42.55,12.58,217.29,611.48
Left Cheek,3.0,83.56,19.04,99.41,42.89,51.28,18.05,348.52,624.31
Right Cheek,4.0,85.33,14.02,99.54,60.53,47.25,26.36,202.91,515.41
Crop Face,5.0,79.43,16.39,99.18,34.22,35.53,14.61,200.52,695.3
Averaged,,82.68,16.73,99.32,45.71,48.3,18.89,298.78,787.2
