ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,89.46,14.23,99.09,20.05,22.43,2.6,54.81,155.23
Small Forehead,1.0,89.46,15.12,99.02,22.04,28.52,3.9,82.7,274.71
Cheeks and Nose,2.0,89.59,14.23,98.95,37.56,33.69,5.19,354.6,288.17
Left Cheek,3.0,89.71,9.91,99.07,43.24,34.56,9.09,530.68,350.18
Right Cheek,4.0,85.65,15.37,98.86,40.96,41.27,10.8,857.87,870.28
Crop Face,5.0,89.59,15.37,99.2,17.82,16.3,1.3,45.45,169.81
Averaged,,88.91,14.04,99.03,30.28,29.46,5.48,321.02,351.4
