ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,58.31,16.68,98.59,56.26,71.65,32.61,900.01,3696.02
Small Forehead,1.0,58.32,11.81,98.16,84.21,70.6,40.42,692.0,1264.3
Cheeks and Nose,2.0,58.17,15.2,98.94,62.61,63.13,44.34,1010.32,2097.21
Left Cheek,3.0,58.02,18.9,99.08,34.41,67.25,16.96,957.88,1480.08
Right Cheek,4.0,58.17,16.68,99.0,71.77,63.8,40.51,359.76,2014.18
Crop Face,5.0,58.02,13.29,98.66,49.48,47.9,28.87,425.94,1493.47
Averaged,,58.17,15.43,98.74,59.79,64.05,33.95,724.32,2007.54
