ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,79.47,11.57,99.36,30.16,36.35,12.12,266.16,362.78
Small Forehead,1.0,77.98,13.79,99.48,31.89,50.33,12.42,222.42,855.26
Cheeks and Nose,2.0,79.17,11.57,99.35,36.16,29.64,18.18,99.57,305.53
Left Cheek,3.0,79.02,13.2,99.47,78.88,60.55,32.57,718.94,574.23
Right Cheek,4.0,78.87,14.68,99.43,82.12,65.78,37.43,994.83,1231.34
Crop Face,5.0,79.17,13.05,99.43,26.3,27.73,11.67,57.7,269.96
Averaged,,78.95,12.98,99.42,47.58,45.06,20.73,393.27,599.85
