ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,89.21,14.03,98.59,16.01,20.87,0.0,34.26,111.98
Small Forehead,1.0,89.21,16.1,98.84,19.42,20.26,0.0,21.05,102.77
Cheeks and Nose,2.0,89.51,15.8,98.91,23.74,21.77,0.0,28.75,87.12
Left Cheek,3.0,89.36,15.51,98.84,21.84,21.11,4.17,38.96,113.49
Right Cheek,4.0,89.21,14.03,99.09,22.4,24.08,0.0,55.64,208.53
Crop Face,5.0,89.36,16.1,98.78,17.22,23.0,0.0,46.72,81.93
Averaged,,89.31,15.26,98.84,20.1,21.85,0.7,37.56,117.64
