ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,85.94,10.49,98.74,30.22,24.82,10.76,76.88,110.76
Small Forehead,1.0,85.64,9.75,98.78,44.51,32.89,18.51,114.31,265.06
Cheeks and Nose,2.0,86.09,11.96,99.12,19.36,20.46,0.0,51.96,177.68
Left Cheek,3.0,86.38,17.43,99.2,20.98,21.74,0.0,59.06,98.16
Right Cheek,4.0,86.08,11.52,99.22,24.4,22.63,6.06,51.08,270.81
Crop Face,5.0,86.09,10.49,98.94,18.48,19.19,0.0,80.33,128.54
Averaged,,86.04,11.94,99.0,26.32,23.62,5.89,72.27,175.17
