ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,78.12,14.33,99.33,30.2,31.91,11.92,217.91,359.67
Small Forehead,1.0,77.38,19.49,99.48,40.64,49.88,27.83,257.87,472.23
Cheeks and Nose,2.0,78.27,12.26,99.22,41.54,42.26,18.25,333.47,921.48
Left Cheek,3.0,75.46,12.26,99.27,39.76,38.62,25.76,255.31,439.82
Right Cheek,4.0,75.46,15.66,99.33,33.26,45.84,15.4,306.82,1043.8
Crop Face,5.0,77.97,13.29,99.32,32.95,35.44,14.24,220.23,300.63
Averaged,,77.11,14.55,99.32,36.39,40.66,18.9,265.27,589.6
