ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,90.92,15.57,99.2,29.89,43.3,13.68,278.49,917.07
Small Forehead,1.0,88.99,14.09,99.26,83.13,66.58,30.02,1354.36,1168.27
Cheeks and Nose,2.0,91.81,11.12,99.16,33.84,37.61,15.83,60.14,345.45
Left Cheek,3.0,89.73,12.16,99.06,36.33,39.96,14.77,276.09,446.12
Right Cheek,4.0,86.32,11.72,99.0,76.55,72.77,21.46,2298.78,2134.17
Crop Face,5.0,91.66,10.98,99.18,34.19,31.8,18.89,125.95,424.12
Averaged,,89.91,12.61,99.14,48.99,48.67,19.11,732.3,905.87
