ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,84.38,12.32,99.22,40.48,35.17,28.57,208.12,330.63
Small Forehead,1.0,85.78,11.56,99.3,35.81,32.94,18.29,68.14,357.42
Cheeks and Nose,2.0,85.65,12.32,99.34,34.29,35.17,18.4,113.88,248.45
Left Cheek,3.0,81.46,14.87,99.4,43.89,55.62,21.73,369.34,1097.96
Right Cheek,4.0,83.49,15.25,99.49,49.08,47.46,31.41,232.97,707.53
Crop Face,5.0,84.76,13.47,99.28,30.89,34.24,16.45,101.64,506.51
Averaged,,84.25,13.3,99.34,39.07,40.1,22.48,182.35,541.42
