ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,74.55,11.65,98.79,47.85,51.44,19.74,509.41,829.97
Small Forehead,1.0,77.33,14.3,98.96,96.48,76.99,39.18,1374.09,943.55
Cheeks and Nose,2.0,74.29,13.67,99.11,36.91,35.14,21.43,87.84,310.67
Left Cheek,3.0,74.54,13.67,99.16,45.27,40.67,25.4,237.1,638.47
Right Cheek,4.0,74.42,11.52,99.26,34.7,36.23,22.52,181.15,538.43
Crop Face,5.0,74.17,12.41,98.95,35.05,36.51,17.46,285.52,862.56
Averaged,,74.88,12.87,99.04,49.38,46.16,24.29,445.85,687.28
