ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,69.54,13.5,99.45,73.26,60.1,35.23,806.46,967.32
Small Forehead,1.0,76.5,11.27,99.4,40.78,49.59,26.06,246.44,513.8
Cheeks and Nose,2.0,70.42,13.94,99.32,37.0,39.66,23.33,67.3,311.78
Left Cheek,3.0,71.76,16.31,99.67,43.94,40.06,29.7,281.05,517.07
Right Cheek,4.0,69.98,11.72,99.25,26.72,47.31,12.78,263.79,935.9
Crop Face,5.0,70.28,13.64,99.42,56.53,48.78,32.08,627.71,1111.78
Averaged,,71.41,13.4,99.42,46.37,47.58,26.53,382.12,726.28
