ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,97.01,11.52,99.24,28.56,22.97,9.19,33.39,216.0
Small Forehead,1.0,97.16,11.82,99.34,33.26,30.56,19.47,60.36,179.67
Cheeks and Nose,2.0,96.71,12.99,99.16,19.67,21.47,1.39,27.69,96.51
Left Cheek,3.0,95.83,9.75,99.27,22.07,35.18,2.56,186.71,310.58
Right Cheek,4.0,97.31,14.18,99.15,29.46,27.42,11.36,110.82,270.46
Crop Face,5.0,96.57,12.11,99.22,19.52,21.28,0.0,38.83,188.53
Averaged,,96.76,12.06,99.23,25.42,26.48,7.33,76.3,210.29
