ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,76.21,13.15,99.36,51.69,47.69,23.66,300.48,977.72
Small Forehead,1.0,86.85,14.77,99.49,44.88,56.16,27.87,216.36,970.62
Cheeks and Nose,2.0,74.89,13.74,99.19,43.33,36.44,28.03,135.83,369.61
Left Cheek,3.0,88.62,13.59,99.33,91.96,79.55,31.81,1068.43,1222.14
Right Cheek,4.0,80.35,14.62,99.48,48.54,45.18,25.35,286.06,649.69
Crop Face,5.0,75.03,11.67,99.26,32.22,45.03,23.84,395.61,608.85
Averaged,,80.32,13.59,99.35,52.1,51.67,26.76,400.46,799.77
