ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,77.85,16.4,99.02,31.0,35.94,16.67,163.87,494.16
Small Forehead,1.0,79.03,15.51,99.3,38.62,43.08,20.76,364.26,1130.83
Cheeks and Nose,2.0,77.4,14.03,99.1,41.53,43.49,24.09,293.49,603.48
Left Cheek,3.0,78.44,15.36,99.19,38.07,32.14,23.33,170.54,317.88
Right Cheek,4.0,77.4,16.4,99.2,36.27,40.74,21.39,160.54,544.7
Crop Face,5.0,77.7,17.73,98.99,38.7,36.89,20.91,186.82,359.93
Averaged,,77.97,15.9,99.13,37.36,38.71,21.19,223.25,575.16
