ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,67.97,13.8,99.23,30.8,45.37,15.87,397.99,989.1
Small Forehead,1.0,67.84,9.75,99.41,35.31,44.6,16.07,368.31,785.39
Cheeks and Nose,2.0,67.97,12.41,99.26,39.42,38.17,29.17,261.25,479.81
Left Cheek,3.0,68.22,13.67,99.4,39.25,39.89,25.04,188.16,751.74
Right Cheek,4.0,67.59,12.15,99.51,38.79,43.86,25.56,166.26,852.25
Crop Face,5.0,67.97,11.27,99.29,31.41,31.72,16.27,156.91,243.2
Averaged,,67.93,12.18,99.35,35.83,40.6,21.33,256.48,683.58
