ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,78.98,14.68,99.05,38.94,56.85,12.41,520.28,966.99
Small Forehead,1.0,87.08,10.76,99.17,47.76,51.14,26.54,486.24,1353.27
Cheeks and Nose,2.0,77.08,15.32,98.99,54.67,50.42,26.2,516.71,1049.92
Left Cheek,3.0,82.15,14.81,99.14,62.34,54.26,32.26,490.96,970.73
Right Cheek,4.0,75.31,12.53,99.12,55.01,62.38,24.44,288.41,1456.3
Crop Face,5.0,77.97,14.05,98.96,37.64,35.33,12.76,110.64,364.03
Averaged,,79.76,13.69,99.07,49.39,51.73,22.44,402.21,1026.87
