ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,74.31,17.6,99.14,40.89,51.87,27.14,271.42,1177.61
Small Forehead,1.0,77.98,15.19,99.11,67.1,60.59,33.05,906.1,1075.37
Cheeks and Nose,2.0,73.3,10.26,99.04,34.39,49.3,18.15,275.62,908.87
Left Cheek,3.0,77.47,13.67,99.03,40.6,54.56,22.19,194.37,714.71
Right Cheek,4.0,72.54,13.67,99.08,69.55,70.55,40.43,562.68,1341.57
Crop Face,5.0,73.05,13.55,99.07,73.01,62.56,34.4,974.95,887.32
Averaged,,74.78,13.99,99.08,54.26,58.24,29.23,530.86,1017.57
