ROI Name,ROI No,HR,RR,SpO2,RMSSD,SDNN,PNN50,LF,HF
Big Forehead,0.0,83.32,16.46,98.87,26.75,30.06,13.16,74.92,382.95
Small Forehead,1.0,84.81,16.01,99.27,63.37,50.15,21.62,601.16,762.54
Cheeks and Nose,2.0,82.73,12.46,99.29,26.31,33.39,9.7,111.02,459.27
Left Cheek,3.0,82.58,13.34,99.36,45.34,39.78,23.33,291.8,765.69
Right Cheek,4.0,82.14,14.24,99.55,33.1,36.55,10.35,171.44,510.15
Crop Face,5.0,82.58,14.24,99.2,22.9,27.82,3.03,126.45,502.41
Averaged,,83.03,14.46,99.26,36.3,36.29,13.53,229.46,563.83
